Age,Attrition,BusinessTravel,Department,DistanceFromHome,Education,EducationField,EmployeeID,Gender,JobLevel,JobRole,MaritalStatus,MonthlyIncome,NumCompaniesWorked,PercentSalaryHike,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,YearsAtCompany,YearsSinceLastPromotion,YearsWithCurrManager,JobInvolvement,PerformanceRating,EnvironmentSatisfaction,JobSatisfaction,WorkLifeBalance,WorkDays,HoursPerDay,LongestAbsence
25,No,Travel_Rarely,Human Resources,7,2,Human Resources,140,Male,1,Manufacturing Director,Single,86330,1.0,19,1,5.0,2,5,1,3,4,3,2.0,4.0,3.0,232,10.895845306513415,4
37,No,Non-Travel,Research & Development,1,3,Medical,141,Male,3,Laboratory Technician,Married,20080,3.0,22,0,15.0,5,13,10,7,2,4,2.0,3.0,3.0,233,10.69200166905103,3
31,No,Travel_Rarely,Research & Development,24,1,Medical,142,Male,3,Laboratory Technician,Married,44400,1.0,13,1,4.0,2,4,3,2,3,3,4.0,1.0,3.0,232,7.060316091954026,3
39,No,Travel_Frequently,Research & Development,26,4,Technical Degree,143,Female,1,Sales Executive,Divorced,30670,1.0,20,1,21.0,5,21,1,6,1,4,2.0,3.0,3.0,245,9.00917913832199,3
56,No,Travel_Frequently,Research & Development,20,4,Life Sciences,144,Female,3,Sales Executive,Married,53210,9.0,14,0,36.0,1,7,7,7,3,3,3.0,1.0,2.0,239,7.420447466294747,3
30,No,Travel_Rarely,Sales,5,4,Medical,145,Female,2,Manufacturing Director,Single,54100,0.0,17,1,6.0,2,5,4,4,3,3,2.0,3.0,3.0,245,7.585973922902494,3
41,No,Travel_Rarely,Research & Development,7,3,Technical Degree,146,Female,3,Research Scientist,Married,27820,1.0,14,0,10.0,2,10,0,7,2,3,2.0,1.0,3.0,241,6.6241366989396075,3
28,No,Travel_Rarely,Research & Development,7,3,Medical,147,Male,3,Healthcare Representative,Divorced,119570,1.0,13,0,10.0,2,10,1,8,2,3,3.0,1.0,3.0,236,6.1927648305084775,3
25,Yes,Travel_Rarely,Research & Development,5,2,Life Sciences,148,Female,3,Laboratory Technician,Married,26600,5.0,13,0,6.0,3,2,0,2,3,3,1.0,1.0,3.0,236,6.472303436911492,3
52,No,Travel_Rarely,Research & Development,26,2,Life Sciences,149,Female,2,Sales Representative,Married,33750,2.0,21,0,28.0,2,5,0,4,2,4,4.0,3.0,3.0,243,8.195051440329216,3
45,No,Travel_Rarely,Research & Development,2,3,Medical,150,Female,1,Sales Executive,Married,50980,3.0,14,1,8.0,4,2,0,2,3,3,1.0,4.0,2.0,237,6.787695733708394,3
52,No,Travel_Rarely,Research & Development,12,3,Medical,151,Male,2,Research Scientist,Married,48780,2.0,11,1,31.0,3,5,1,4,3,3,4.0,4.0,1.0,235,7.302139479905439,3
42,No,Travel_Frequently,Sales,10,3,Marketing,152,Female,2,Healthcare Representative,Divorced,28370,2.0,13,1,19.0,0,5,0,2,2,3,1.0,3.0,3.0,233,6.822407010014311,3
30,No,Travel_Rarely,Sales,25,3,Marketing,153,Male,1,Sales Executive,Single,24060,2.0,20,1,11.0,5,5,0,2,3,4,3.0,4.0,3.0,230,7.322458937198067,3
60,No,Travel_Rarely,Research & Development,10,3,Life Sciences,154,Female,1,Manufacturing Director,Married,22690,5.0,18,1,33.0,4,29,11,10,3,3,1.0,1.0,1.0,232,6.164361829501921,3
46,No,Travel_Rarely,Sales,19,4,Marketing,155,Female,1,Sales Executive,Divorced,41080,2.0,14,0,19.0,5,10,0,8,2,3,3.0,3.0,2.0,237,7.610284810126584,3
42,No,Travel_Frequently,Research & Development,18,4,Technical Degree,156,Male,4,Sales Executive,Married,132060,0.0,13,2,7.0,2,6,0,4,3,3,4.0,4.0,4.0,238,6.5951353874883285,3
24,Yes,Travel_Rarely,Research & Development,27,2,Medical,157,Male,1,Research Scientist,Single,104220,1.0,17,1,6.0,0,5,1,4,2,3,1.0,2.0,3.0,236,10.648925376647835,4
34,Yes,Travel_Frequently,Research & Development,5,3,Medical,158,Male,2,Research Scientist,Divorced,137440,0.0,20,1,3.0,3,2,1,0,3,4,4.0,3.0,2.0,227,6.204427312775328,4
38,No,Travel_Frequently,Sales,3,3,Marketing,159,Female,2,Sales Executive,Married,49070,1.0,11,1,1.0,3,1,0,0,3,3,4.0,4.0,3.0,237,8.591902250351612,3
40,No,Travel_Rarely,Sales,26,4,Marketing,160,Female,1,Sales Executive,Married,34820,0.0,18,1,21.0,2,20,1,12,2,3,3.0,3.0,3.0,230,6.001353864734301,3
26,No,Travel_Rarely,Research & Development,3,2,Medical,161,Female,4,Healthcare Representative,Divorced,24360,1.0,24,0,3.0,2,3,0,2,4,4,1.0,4.0,1.0,227,6.281751101321589,3
30,No,Non-Travel,Research & Development,15,3,Medical,162,Female,2,Sales Executive,Married,23800,4.0,18,3,9.0,2,5,1,4,2,3,3.0,4.0,1.0,234,7.905569800569798,3
29,No,Travel_Rarely,Research & Development,8,3,Medical,163,Female,3,Manufacturing Director,Married,194310,1.0,11,0,10.0,3,10,0,7,3,3,2.0,3.0,3.0,242,7.175699035812675,4
29,Yes,Travel_Rarely,Research & Development,19,4,Life Sciences,164,Male,3,Research Scientist,Married,17900,5.0,16,1,6.0,4,2,1,1,2,3,3.0,2.0,4.0,237,6.651255274261603,3
19,Yes,Travel_Rarely,Research & Development,4,3,Medical,165,Male,1,Sales Executive,Single,76440,1.0,15,2,1.0,2,1,0,0,3,3,1.0,4.0,4.0,234,7.906068376068368,3
30,No,Non-Travel,Research & Development,2,4,Life Sciences,166,Female,3,Research Scientist,Married,51310,0.0,15,1,10.0,2,9,7,8,3,3,3.0,1.0,3.0,239,6.718815667131563,3
57,No,Travel_Rarely,Research & Development,2,2,Life Sciences,167,Male,4,Research Scientist,Divorced,63060,3.0,12,1,32.0,3,1,0,0,3,3,1.0,4.0,2.0,231,6.290588023088022,3
50,No,Travel_Rarely,Sales,10,4,Life Sciences,168,Female,3,Manager,Married,47870,0.0,12,0,28.0,3,27,15,7,3,3,2.0,3.0,3.0,243,7.178114997713765,3
30,No,Non-Travel,Sales,10,2,Life Sciences,169,Male,3,Laboratory Technician,Single,188800,0.0,22,1,12.0,3,11,6,7,3,4,3.0,4.0,2.0,240,6.286431712962966,3
60,No,Travel_Frequently,Research & Development,16,3,Life Sciences,170,Female,4,Laboratory Technician,Married,23390,4.0,20,0,22.0,4,18,13,11,3,4,3.0,1.0,4.0,231,7.217978595478597,3
47,No,Travel_Rarely,Research & Development,1,3,Technical Degree,171,Male,5,Manufacturing Director,Divorced,135700,5.0,16,2,20.0,2,5,0,4,2,3,1.0,4.0,3.0,230,7.809089371980674,3
46,No,Travel_Rarely,Sales,4,1,Technical Degree,172,Male,1,Laboratory Technician,Married,67120,6.0,21,1,26.0,3,3,0,1,2,4,1.0,3.0,1.0,242,6.805152662993575,3
35,No,Travel_Rarely,Research & Development,15,2,Medical,173,Female,2,Laboratory Technician,Single,54060,0.0,12,1,6.0,2,5,4,3,3,3,4.0,3.0,3.0,234,6.484045584045582,3
54,No,Travel_Rarely,Research & Development,2,4,Medical,174,Male,2,Human Resources,Single,89380,7.0,11,3,19.0,2,1,0,0,3,3,3.0,3.0,3.0,241,7.651214845550945,3
34,No,Travel_Rarely,Sales,8,2,Life Sciences,175,Male,1,Laboratory Technician,Divorced,24390,3.0,11,2,14.0,2,7,5,7,4,3,4.0,3.0,3.0,234,7.585962725546057,3
46,No,Travel_Rarely,Research & Development,2,3,Life Sciences,176,Male,1,Healthcare Representative,Married,88370,2.0,18,0,15.0,3,3,1,2,2,3,3.0,4.0,3.0,234,9.179540598290602,3
31,No,Travel_Rarely,Research & Development,7,3,Life Sciences,177,Male,2,Research Director,Divorced,53430,1.0,14,1,13.0,3,13,0,8,3,3,3.0,2.0,4.0,236,6.378153248587573,3
33,Yes,Travel_Rarely,Research & Development,10,3,Life Sciences,178,Female,4,Research Director,Married,67280,7.0,22,0,15.0,2,7,7,7,2,4,2.0,3.0,4.0,234,8.477647198480538,3
33,Yes,Travel_Rarely,Sales,5,4,Marketing,179,Male,2,Research Director,Divorced,66520,7.0,25,0,8.0,5,4,1,3,3,4,1.0,4.0,3.0,244,6.965121812386158,3
30,No,Travel_Rarely,Research & Development,2,3,Life Sciences,180,Male,1,Sales Executive,Single,48500,0.0,12,1,4.0,4,3,1,2,3,3,4.0,2.0,3.0,241,6.474620792992164,3
35,No,Travel_Rarely,Research & Development,12,2,Medical,181,Female,2,Sales Representative,Married,28090,4.0,23,1,10.0,2,8,0,0,1,4,4.0,3.0,3.0,242,8.876004361799815,3
31,Yes,Travel_Frequently,Research & Development,22,2,Medical,182,Female,2,Sales Executive,Married,56890,3.0,15,2,12.0,2,1,0,0,2,3,1.0,3.0,3.0,228,6.588341861598437,3
34,Yes,Travel_Frequently,Sales,17,1,Marketing,183,Male,1,Research Director,Divorced,20010,9.0,22,1,11.0,5,3,0,2,4,4,2.0,1.0,3.0,237,10.995573136427565,3
42,No,Travel_Frequently,Research & Development,2,4,Medical,184,Female,1,Research Scientist,Married,29770,4.0,15,3,8.0,3,2,2,0,2,3,2.0,3.0,3.0,236,7.810652071563088,4
36,No,Non-Travel,Research & Development,3,4,Medical,185,Male,1,Research Scientist,Single,40250,1.0,11,0,10.0,3,10,9,7,3,3,2.0,4.0,2.0,244,7.229256602914389,3
22,Yes,Travel_Frequently,Research & Development,7,3,Medical,186,Female,2,Laboratory Technician,Single,37850,5.0,13,2,4.0,2,2,1,2,3,3,3.0,3.0,3.0,234,6.419389838556503,3
48,No,Travel_Rarely,Research & Development,6,3,Medical,187,Male,1,Laboratory Technician,Married,108540,2.0,14,1,14.0,6,9,6,7,3,3,2.0,4.0,3.0,231,6.77962361712362,3
55,No,Travel_Rarely,Research & Development,1,3,Medical,188,Female,1,Sales Executive,Single,120310,3.0,11,0,37.0,5,10,7,7,3,3,1.0,2.0,3.0,234,7.39080959164292,3
41,No,Non-Travel,Research & Development,3,2,Life Sciences,189,Female,2,Research Scientist,Single,99360,7.0,17,1,16.0,2,14,1,10,2,3,4.0,4.0,3.0,230,6.19204951690821,4
35,No,Travel_Rarely,Research & Development,22,3,Medical,190,Female,1,Sales Representative,Married,29660,9.0,18,0,15.0,2,11,6,9,2,3,2.0,3.0,3.0,233,6.014660228898429,3
40,No,Travel_Rarely,Research & Development,15,3,Life Sciences,191,Female,2,Laboratory Technician,Single,25710,7.0,14,0,22.0,1,20,5,13,3,3,2.0,3.0,3.0,244,7.301029143897992,3
39,No,Travel_Frequently,Research & Development,12,1,Medical,192,Male,1,Research Scientist,Married,99910,1.0,16,1,8.0,3,8,0,7,3,3,3.0,3.0,3.0,242,7.061997245179061,3
31,No,Travel_Rarely,Research & Development,1,4,Life Sciences,193,Male,3,Research Director,Single,61420,4.0,13,2,10.0,2,6,0,5,2,3,2.0,4.0,4.0,242,8.724735996326904,3
42,No,Travel_Rarely,Research & Development,5,3,Medical,194,Male,3,Sales Executive,Married,53900,1.0,14,0,10.0,3,10,5,8,3,3,4.0,1.0,2.0,236,10.807604755178918,3
45,No,Travel_Rarely,Research & Development,2,1,Medical,195,Female,4,Sales Executive,Married,44040,0.0,23,0,9.0,2,8,3,7,3,4,4.0,2.0,4.0,226,7.410288839724679,3
26,Yes,Travel_Frequently,Research & Development,2,1,Life Sciences,196,Female,2,Laboratory Technician,Divorced,59930,0.0,12,0,8.0,3,7,1,0,3,3,3.0,3.0,2.0,244,9.190491803278682,3
29,No,Travel_Rarely,Research & Development,5,3,Medical,197,Male,1,Research Scientist,Divorced,51300,4.0,11,0,8.0,3,3,1,2,2,3,4.0,4.0,4.0,228,7.393010477582845,3
33,No,Travel_Rarely,Research & Development,16,3,Medical,198,Female,1,Laboratory Technician,Divorced,20900,4.0,16,0,10.0,2,6,0,5,3,3,1.0,3.0,3.0,241,7.402587597971413,3
31,No,Travel_Rarely,Research & Development,2,4,Life Sciences,199,Female,1,Sales Executive,Divorced,29090,9.0,14,2,10.0,2,5,0,1,3,3,3.0,4.0,2.0,234,6.71170821462488,3
18,Yes,Travel_Frequently,Research & Development,2,3,Technical Degree,200,Male,1,Sales Executive,Single,34680,1.0,18,2,0.0,4,0,0,0,4,3,2.0,2.0,3.0,241,9.230231673582297,3
40,No,Non-Travel,Research & Development,1,4,Technical Degree,201,Female,2,Laboratory Technician,Divorced,30680,3.0,19,0,20.0,3,1,0,1,2,3,3.0,1.0,3.0,239,6.880860065086007,3
41,No,Non-Travel,Research & Development,23,3,Life Sciences,202,Male,2,Manufacturing Director,Single,26700,2.0,15,2,10.0,2,8,0,7,2,3,1.0,3.0,3.0,230,9.292572463768122,3
26,No,Travel_Rarely,Research & Development,9,4,Medical,203,Male,3,Healthcare Representative,Divorced,26930,5.0,17,3,8.0,3,0,0,0,2,3,1.0,3.0,3.0,229,6.0161487142164,3
35,No,Travel_Rarely,Research & Development,16,4,Medical,204,Male,2,Human Resources,Single,95260,1.0,15,0,5.0,2,5,0,3,2,3,1.0,3.0,3.0,228,6.326000243664721,3
34,No,Travel_Rarely,Research & Development,26,3,Medical,205,Male,1,Laboratory Technician,Single,52370,1.0,19,1,10.0,3,10,5,7,2,3,4.0,4.0,3.0,237,6.406121659634321,3
26,Yes,Travel_Rarely,Sales,1,3,Marketing,206,Female,2,Manufacturing Director,Single,24260,1.0,22,0,1.0,3,1,0,0,1,4,3.0,4.0,1.0,233,8.751425846447303,3
37,No,Travel_Rarely,Research & Development,8,1,Life Sciences,207,Male,1,Sales Executive,Single,41930,4.0,16,1,12.0,5,6,1,2,3,3,2.0,4.0,4.0,240,7.3898275462963,3
46,No,Travel_Frequently,Research & Development,4,1,Medical,208,Male,5,Human Resources,Married,29110,5.0,13,0,28.0,3,2,1,2,3,3,1.0,3.0,2.0,228,6.1961890838206655,4
41,No,Travel_Rarely,Research & Development,24,1,Life Sciences,209,Male,1,Research Director,Married,26610,7.0,14,1,22.0,2,18,11,8,3,3,2.0,1.0,3.0,239,7.7062796373779605,3
37,No,Non-Travel,Research & Development,7,2,Medical,210,Male,1,Sales Executive,Divorced,20280,1.0,16,1,9.0,3,9,7,7,3,3,1.0,2.0,3.0,241,7.506634393729826,3
52,No,Travel_Rarely,Sales,2,1,Medical,211,Male,1,Laboratory Technician,Divorced,99800,2.0,11,1,18.0,2,10,6,9,3,3,4.0,1.0,3.0,244,9.075687613843355,3
32,Yes,Non-Travel,Research & Development,7,2,Life Sciences,212,Female,2,Research Director,Married,32980,8.0,22,0,6.0,4,4,1,2,2,4,4.0,3.0,3.0,241,5.993242277547261,3
24,No,Travel_Frequently,Sales,22,3,Life Sciences,213,Female,1,Healthcare Representative,Married,29350,0.0,14,2,3.0,5,2,2,1,2,3,4.0,4.0,3.0,242,6.030856290174475,3
38,No,Travel_Rarely,Research & Development,5,3,Life Sciences,214,Female,1,Research Scientist,Married,154270,3.0,16,1,18.0,2,1,0,0,3,3,3.0,3.0,3.0,239,6.020102278010228,3
37,No,Travel_Rarely,Research & Development,1,4,Technical Degree,215,Female,5,Research Scientist,Married,39440,6.0,11,2,8.0,3,6,4,3,3,3,2.0,2.0,2.0,237,6.899095171120483,3
49,No,Travel_Rarely,Sales,21,1,Life Sciences,216,Male,1,Sales Executive,Divorced,40110,1.0,18,2,31.0,2,31,0,9,1,3,4.0,3.0,3.0,241,10.781685108344863,3
24,No,Travel_Rarely,Sales,1,3,Marketing,217,Female,1,Sales Executive,Married,34070,1.0,15,2,6.0,2,6,1,4,2,3,2.0,4.0,3.0,231,8.983126503126497,3
26,No,Travel_Rarely,Research & Development,19,4,Technical Degree,218,Female,4,Sales Executive,Married,119940,1.0,14,1,6.0,6,5,1,4,3,3,1.0,2.0,4.0,242,7.383425160697889,3
24,No,Travel_Rarely,Sales,7,3,Medical,219,Female,1,Laboratory Technician,Married,12320,1.0,12,0,1.0,4,1,0,0,1,3,4.0,2.0,3.0,232,6.82366618773946,4
50,No,Travel_Frequently,Sales,2,2,Marketing,220,Male,1,Sales Executive,Married,29600,1.0,14,3,32.0,2,32,10,7,3,3,1.0,2.0,3.0,244,6.789116575591986,3
25,No,Travel_Rarely,Research & Development,2,3,Life Sciences,221,Male,1,Research Scientist,Married,190940,1.0,16,0,7.0,3,7,0,6,2,3,2.0,3.0,3.0,227,7.409312285854138,3
24,Yes,Travel_Frequently,Research & Development,2,3,Medical,222,Male,2,Research Scientist,Married,39190,1.0,21,0,6.0,3,6,1,2,3,4,1.0,3.0,3.0,246,10.825435862691958,3
30,Yes,Travel_Frequently,Research & Development,9,3,Other,223,Male,2,Healthcare Representative,Married,68250,1.0,14,0,1.0,2,1,0,0,3,3,2.0,1.0,4.0,233,6.877650214592273,3
34,No,Travel_Rarely,Sales,6,2,Life Sciences,224,Male,4,Research Director,Married,102480,1.0,12,1,6.0,4,6,1,3,3,3,2.0,4.0,3.0,231,8.906513949013952,3
31,Yes,Travel_Rarely,Research & Development,9,1,Medical,225,Female,1,Sales Representative,Divorced,189470,2.0,12,2,9.0,2,3,1,2,2,3,2.0,1.0,1.0,239,6.683451882845184,3
35,No,Travel_Rarely,Research & Development,2,3,Life Sciences,226,Female,5,Sales Executive,Single,24960,4.0,17,3,9.0,3,3,0,2,3,3,1.0,4.0,3.0,239,7.924495583449563,3
31,No,Travel_Rarely,Sales,1,3,Marketing,227,Female,2,Sales Executive,Divorced,64650,4.0,17,0,13.0,3,7,5,7,3,3,1.0,4.0,4.0,234,6.310503323836655,3
27,No,Travel_Rarely,Sales,22,4,Medical,228,Male,1,Sales Representative,Divorced,22060,0.0,14,1,6.0,4,5,0,3,3,3,1.0,3.0,2.0,239,7.887926545792655,4
37,No,Travel_Rarely,Sales,9,4,Marketing,229,Female,2,Laboratory Technician,Married,20860,4.0,14,0,17.0,3,3,1,0,3,3,4.0,3.0,2.0,243,8.882879515317786,3
20,No,Travel_Rarely,Research & Development,17,4,Medical,230,Female,1,Sales Representative,Single,22930,1.0,13,2,1.0,3,1,0,0,1,3,4.0,2.0,4.0,242,7.089900137741048,3
42,No,Travel_Rarely,Research & Development,28,4,Life Sciences,231,Female,2,Manufacturing Director,Married,26450,1.0,15,0,10.0,5,10,2,2,3,3,3.0,4.0,3.0,235,7.490815602836882,3
43,No,Travel_Rarely,Research & Development,10,5,Technical Degree,232,Female,2,Sales Executive,Divorced,26830,4.0,11,0,21.0,3,1,0,0,3,3,2.0,4.0,2.0,245,8.685538548752831,3
38,No,Travel_Rarely,Human Resources,2,4,Medical,233,Male,1,Human Resources,Single,20140,3.0,17,1,8.0,5,0,0,0,4,3,3.0,1.0,2.0,242,6.8024483471074335,3
43,No,Travel_Frequently,Sales,4,3,Medical,234,Female,2,Healthcare Representative,Divorced,34190,3.0,11,1,10.0,5,8,4,7,3,3,4.0,3.0,3.0,243,9.126422039323272,3
48,No,Travel_Rarely,Research & Development,8,1,Medical,235,Male,2,Laboratory Technician,Married,53760,7.0,13,1,21.0,3,3,0,2,4,3,4.0,1.0,1.0,237,7.016586966713546,3
44,No,Travel_Rarely,Sales,29,4,Marketing,236,Male,2,Sales Executive,Single,19510,4.0,22,3,10.0,4,2,0,2,4,4,1.0,3.0,4.0,228,6.704297027290446,5
34,No,Travel_Rarely,Research & Development,13,4,Life Sciences,237,Female,1,Laboratory Technician,Divorced,23410,1.0,20,2,8.0,3,8,0,6,2,4,3.0,3.0,3.0,233,8.40203862660944,3
27,Yes,Travel_Rarely,Sales,27,3,Life Sciences,238,Male,2,Research Scientist,Divorced,22930,0.0,18,0,5.0,0,4,0,2,3,3,3.0,1.0,3.0,239,6.4830741515574175,3
21,No,Travel_Rarely,Sales,16,2,Life Sciences,239,Male,3,Sales Executive,Single,87260,1.0,11,1,3.0,2,3,1,2,1,3,3.0,3.0,3.0,230,7.233100241545896,3
44,No,Travel_Rarely,Research & Development,2,2,Life Sciences,240,Male,1,Laboratory Technician,Married,40110,4.0,14,1,26.0,2,2,0,1,3,3,4.0,4.0,4.0,231,8.690202020202024,3
22,No,Travel_Rarely,Research & Development,2,2,Medical,241,Female,2,Laboratory Technician,Married,195450,0.0,14,0,3.0,3,2,2,2,2,3,1.0,3.0,3.0,227,6.037342143906019,3
33,No,Travel_Rarely,Sales,13,4,Marketing,242,Female,2,Manufacturing Director,Divorced,45680,0.0,18,1,6.0,2,5,1,2,3,3,3.0,3.0,3.0,235,7.282165484633565,4
32,No,Travel_Rarely,Research & Development,1,1,Life Sciences,243,Female,1,Healthcare Representative,Married,30220,1.0,16,1,6.0,3,6,0,5,3,3,1.0,4.0,2.0,242,9.377237144168957,3
30,No,Travel_Frequently,Research & Development,4,5,Technical Degree,244,Male,3,Manager,Divorced,57720,1.0,17,0,1.0,3,1,0,0,3,3,3.0,3.0,3.0,237,7.309830051570559,4
53,No,Travel_Rarely,Research & Development,24,3,Other,245,Female,3,Manager,Single,22690,7.0,11,1,18.0,2,14,8,10,2,3,4.0,1.0,4.0,235,7.113752955082737,3
34,No,Travel_Rarely,Research & Development,1,5,Medical,246,Male,1,Research Scientist,Married,53810,1.0,12,0,10.0,0,10,8,8,3,3,2.0,4.0,2.0,239,7.438477452347751,3
45,Yes,Travel_Frequently,Research & Development,19,4,Life Sciences,247,Male,3,Research Director,Married,34410,2.0,13,1,5.0,5,1,0,0,3,3,1.0,1.0,3.0,228,7.574113060428853,3
26,No,Travel_Rarely,Research & Development,7,2,Life Sciences,248,Male,1,Manufacturing Director,Married,54540,1.0,13,1,3.0,5,3,0,2,4,3,3.0,4.0,3.0,244,9.9631910291439,3
37,No,Travel_Rarely,Research & Development,4,3,Medical,249,Male,1,Manager,Married,98840,1.0,14,0,10.0,3,10,7,8,2,3,3.0,3.0,3.0,238,6.214981325863681,3
29,No,Travel_Rarely,Research & Development,2,3,Life Sciences,250,Female,1,Healthcare Representative,Married,41570,1.0,17,3,6.0,2,6,1,2,3,3,2.0,3.0,2.0,234,6.810724121557459,4
35,No,Travel_Rarely,Research & Development,10,5,Medical,251,Female,4,Laboratory Technician,Single,134580,1.0,11,0,17.0,3,17,11,8,3,3,2.0,4.0,3.0,237,6.655866150961085,3
33,No,Travel_Frequently,Research & Development,8,3,Technical Degree,252,Male,2,Laboratory Technician,Divorced,90690,3.0,25,1,15.0,3,13,4,7,3,4,3.0,4.0,1.0,242,7.514910468319559,3
54,No,Travel_Rarely,Research & Development,5,2,Life Sciences,253,Female,2,Sales Executive,Married,40140,2.0,19,1,16.0,4,9,7,1,2,3,3.0,2.0,4.0,228,6.40839790448343,3
36,No,Travel_Rarely,Research & Development,8,3,Life Sciences,254,Male,2,Research Scientist,Divorced,59150,2.0,13,1,13.0,3,3,0,2,2,3,2.0,2.0,3.0,237,10.702960618846696,3
27,No,Travel_Rarely,Sales,9,3,Marketing,255,Male,5,Research Director,Single,59930,0.0,14,1,5.0,3,4,1,1,1,3,1.0,4.0,3.0,230,7.0032198067632825,3
20,Yes,Travel_Rarely,Research & Development,1,3,Life Sciences,256,Male,5,Sales Representative,Single,61620,1.0,12,3,1.0,2,1,1,1,2,3,4.0,3.0,3.0,238,8.629089635854347,3
33,Yes,Travel_Frequently,Research & Development,15,4,Medical,257,Female,1,Laboratory Technician,Single,24060,1.0,11,0,10.0,3,10,9,7,3,3,1.0,1.0,3.0,246,10.402638888888898,3
35,No,Non-Travel,Research & Development,2,1,Medical,258,Male,1,Research Scientist,Married,187400,1.0,19,1,1.0,2,1,0,0,4,3,3.0,3.0,3.0,231,6.731132756132759,3
23,No,Travel_Rarely,Research & Development,2,3,Life Sciences,259,Male,1,Healthcare Representative,Married,76370,2.0,11,1,5.0,3,3,0,2,3,3,1.0,1.0,4.0,234,7.089940645773973,4
25,No,Travel_Rarely,Research & Development,11,3,Medical,260,Male,2,Manufacturing Director,Married,100960,0.0,11,1,4.0,3,3,1,2,3,3,4.0,2.0,3.0,241,7.680787229137852,3
38,No,Travel_Rarely,Research & Development,16,3,Life Sciences,261,Male,5,Research Scientist,Single,147560,0.0,20,1,8.0,3,7,0,5,2,4,4.0,4.0,3.0,242,6.798771808999082,3
29,No,Travel_Frequently,Sales,2,4,Life Sciences,262,Male,4,Healthcare Representative,Divorced,64990,1.0,18,3,10.0,3,10,2,8,2,3,2.0,4.0,3.0,229,7.805469432314412,3
48,No,Travel_Rarely,Research & Development,16,3,Technical Degree,263,Male,1,Sales Executive,Married,97240,3.0,13,0,12.0,2,2,2,2,4,3,2.0,2.0,3.0,230,7.0984033816425125,3
27,No,Travel_Frequently,Sales,4,3,Technical Degree,264,Male,5,Laboratory Technician,Divorced,21940,1.0,12,0,6.0,5,6,0,4,3,3,4.0,4.0,3.0,234,8.886216761633428,3
37,No,Travel_Rarely,Research & Development,16,3,Life Sciences,265,Male,3,Manager,Single,33880,3.0,11,0,4.0,2,1,0,0,4,3,4.0,4.0,3.0,229,7.604899320718096,3
50,No,Travel_Rarely,Sales,5,3,Medical,266,Male,1,Laboratory Technician,Married,54730,1.0,19,1,20.0,2,20,3,8,4,3,4.0,3.0,3.0,246,9.11923328816621,3
34,No,Travel_Rarely,Research & Development,18,1,Medical,267,Male,1,Healthcare Representative,Single,27030,1.0,21,1,9.0,2,8,7,7,3,4,4.0,2.0,4.0,232,6.820739942528737,3
24,Yes,Travel_Rarely,Research & Development,17,2,Life Sciences,268,Female,1,Healthcare Representative,Single,25010,9.0,12,0,4.0,3,2,2,0,1,3,1.0,3.0,3.0,241,7.512698248040573,3
39,No,Travel_Rarely,Research & Development,12,5,Medical,269,Female,1,Sales Representative,Single,62200,1.0,14,2,20.0,2,20,11,10,3,3,4.0,3.0,3.0,233,6.712491654744877,3
32,No,Travel_Rarely,Research & Development,2,3,Life Sciences,270,Male,5,Research Scientist,Single,30380,1.0,11,0,10.0,5,10,0,8,1,3,4.0,4.0,2.0,234,7.899165479582145,3
50,Yes,Travel_Frequently,Research & Development,4,2,Medical,271,Male,4,Sales Representative,Married,44240,3.0,14,1,18.0,2,4,1,3,2,3,2.0,3.0,3.0,246,8.205001129177957,3
38,No,Travel_Rarely,Research & Development,9,4,Life Sciences,272,Male,1,Sales Executive,Single,43120,0.0,12,1,10.0,2,9,1,8,2,3,2.0,4.0,2.0,233,7.16521459227468,3
27,No,Travel_Rarely,Research & Development,10,3,Medical,273,Male,5,Research Scientist,Married,132450,1.0,23,1,9.0,3,9,0,7,2,4,3.0,1.0,3.0,231,6.51059523809524,4
32,No,Travel_Rarely,Sales,1,3,Medical,274,Male,2,Sales Executive,Single,136640,3.0,14,0,10.0,6,7,7,7,3,3,3.0,4.0,3.0,230,7.932475845410629,3
47,No,Travel_Rarely,Research & Development,2,3,Medical,275,Female,5,Sales Executive,Single,50210,2.0,17,0,20.0,3,7,1,7,3,3,4.0,1.0,3.0,231,6.717376142376142,3
40,No,Travel_Frequently,Research & Development,3,4,Medical,276,Female,3,Human Resources,Married,51260,5.0,18,0,20.0,2,18,1,12,3,3,4.0,1.0,3.0,242,8.616050275482097,3
53,No,Travel_Rarely,Research & Development,7,1,Life Sciences,277,Male,2,Laboratory Technician,Married,28590,3.0,18,1,32.0,2,5,1,3,3,3,3.0,3.0,3.0,230,6.755989130434779,4
